year	latitude	longitude	spd
1981	17.4	-52	80
1981	18.2	-52.8	90
1981	19.1	-53.5	85
1981	19.7	-54.3	80
1981	20.3	-55.1	80
1981	21	-55.7	85
1981	21.8	-56.4	95
1981	22.4	-56.8	90
1981	23	-57.2	90
1981	23.8	-57.2	95
1981	24.7	-56.9	100
1981	25.8	-56.8	105
1981	27	-56.7	105
1981	28.4	-56.2	105
1981	29.8	-55.3	100
1981	31.3	-54	100
1981	32.6	-52.6	95
1981	34.1	-50.4	90
1981	35.9	-47.5	85
1981	37.5	-45.1	80
1981	38.9	-42.4	75
1981	40	-39.5	70
1981	20	-80.5	75
1981	20.4	-80.1	70
1982	24	-83.6	75
1982	27.8	-69.6	75
1982	29	-68.5	90
1982	30.5	-67.5	95
1982	32.1	-66.7	95
1982	33.6	-65.8	95
1982	35.1	-65.6	95
1982	36.4	-65.6	95
1982	36.8	-65.6	95
1982	37.1	-65	95
1982	37.6	-63.5	100
1982	38.8	-62.3	115
1982	40.1	-60.7	110
1982	41.6	-58.5	110
1982	43.5	-56.1	100
1982	45.3	-53.5	90
1982	47	-50.5	75
1982	48.5	-47.1	70
1982	50	-43.5	70
1982	50.8	-39	70
1983	27.7	-93.7	70
1983	27.9	-94.2	75
1983	28.1	-94.5	90
1983	28.4	-94.8	95
1983	28.9	-95	100
1983	29.7	-95.5	80
1983	25.4	-97.5	70
1984	30.8	-79.6	70
1984	31.3	-79.1	80
1984	31.8	-78.7	85
1984	32.6	-78.4	100
1984	33.4	-78	110
1984	33.9	-77.7	115
1984	34	-77.4	95
1984	34	-77.2	95
1984	33.9	-77.1	90
1984	33.8	-77.4	85
1984	33.9	-77.9	80
1984	27.5	-72.5	70
1984	28	-72.6	70
1984	28.6	-72.5	75
1984	29.3	-72.4	80
1984	30	-72.1	85
1984	30.7	-71.9	85
1984	31.4	-71.7	90
1984	32.2	-71.7	90
1984	33	-71.8	90
1984	33.7	-71.7	90
1984	34.3	-71.4	85
1984	34.8	-71.2	85
1984	35.4	-71.3	80
1984	36	-71.7	70
1984	36.6	-71.4	70
1984	36.3	-70.8	70
1984	35.9	-69.8	70
1984	19.6	-63.1	70
1984	19.7	-62.2	75
1984	19.9	-61.4	80
1984	20.4	-60.8	80
1984	21.1	-60.1	80
1984	21.8	-59.5	80
1984	22.7	-58.7	80
1984	23.8	-57.8	80
1984	24.8	-56.6	75
1984	26.2	-55.2	75
1984	28	-54	75
1984	29.5	-53	75
1984	31	-52.5	70
1984	32.2	-52.4	70
1984	33.4	-52.7	70
1984	34.6	-53.4	70
1984	34.8	-54.2	70
1984	31.1	-52.4	70
1984	30.5	-52.3	70
1984	30	-52.2	70
1984	29.5	-52.1	70
1984	29	-52	70
1984	28.5	-52	70
1984	27.8	-52.2	70
1984	27	-52.9	70
1984	26	-54	70
1984	24.8	-55.6	70
1985	35.6	-45.2	70
1985	35.7	-42.6	70
1985	35.8	-40	75
1985	36.4	-37	75
1985	26.8	-91.5	70
1985	27.8	-92.2	75
1985	28.9	-92.6	80
1985	30	-92.7	70
1985	25.9	-85.8	70
1985	26.6	-86.6	75
1985	27.3	-87.2	80
1985	27.9	-87.3	90
1985	28.3	-86.8	90
1985	28.4	-86	90
1985	28.6	-85.3	90
1985	28.8	-84.4	90
1985	28.8	-84	90
1985	28.8	-83.8	95
1985	28.6	-83.9	100
1985	28.6	-84.2	105
1985	28.9	-84.8	110
1985	29.4	-85.9	110
1985	29.7	-87.3	105
1985	30.2	-88.8	100
1985	17.8	-57.1	70
1985	17.8	-58.2	70
1985	21	-64.2	75
1985	21.5	-65.5	95
1985	21.9	-66.8	100
1985	22.5	-67.9	100
1985	23.2	-69	105
1985	24.2	-70	120
1985	25.1	-70.9	125
1985	26.1	-72	115
1985	26.9	-73	95
1985	27.8	-74	85
1985	28.9	-75	80
1985	30	-75.5	80
1985	31.4	-76.2	85
1985	33.2	-76	90
1985	35.5	-75.5	90
1985	38.4	-74.5	85
1985	41.9	-72.8	75
1985	28.6	-91.5	70
1985	29.4	-92	75
1985	29.3	-93	75
1985	28.9	-92.5	75
1985	29	-91.9	70
1985	21.1	-65.3	70
1985	20.7	-66	75
1985	20.4	-66.4	75
1985	20.7	-67.3	75
1985	21.1	-68.8	80
1985	21.4	-70	80
1985	21.6	-71.8	80
1985	21.6	-73.3	80
1985	21.9	-75.1	85
1985	22.1	-76.8	95
1985	22.1	-78.4	95
1985	22.7	-80.2	90
1985	23.2	-81.9	80
1985	23.9	-83.5	85
1985	24.6	-84.5	95
1985	25.2	-85.3	105
1985	26	-86	105
1985	26.8	-86.5	105
1985	27.5	-86.6	100
1985	28.3	-86.5	95
1985	29.2	-86.1	85
1985	30.2	-85.1	80
1986	28.2	-92.9	70
1986	29	-93.7	75
1986	36.5	-75.8	70
1986	25	-53.4	70
1986	25.6	-53.8	75
1986	26.3	-54.3	80
1986	26.8	-54.8	85
1986	27.2	-55.4	90
1986	28.1	-55.5	90
1986	28.8	-55.3	90
1986	29.5	-54.9	90
1986	30.1	-54.7	90
1986	30.4	-53.8	90
1986	30.5	-53.1	90
1986	30.6	-52.4	90
1986	30.6	-51.7	90
1986	30.4	-51.1	90
1986	30	-50.6	90
1986	29.6	-50.1	90
1986	29.2	-49.6	85
1986	29	-49	80
1986	28.7	-48.5	80
1986	29.1	-48.9	75
1986	29.5	-49.3	75
1986	29.9	-49.9	75
1986	30.6	-50.3	70
1986	31.4	-50.9	70
1986	32.6	-50.7	70
1986	34	-50.4	70
1986	27.8	-59.6	75
1986	28.5	-58.7	75
1986	29.1	-58.2	70
1987	15.1	-66.3	80
1987	15.9	-67.7	90
1987	16.7	-69.1	110
1987	17.8	-70.4	105
1987	19	-71.5	70
1987	30.2	-68	70
1987	32.4	-64.6	80
1987	35	-60	80
1987	38	-55	75
1987	41.2	-49	70
1988	28.7	-89.3	70
1988	16.2	-68	80
1988	16.1	-69.5	95
1988	16.2	-70.7	100
1988	16.8	-72	105
1988	17.3	-73.7	110
1988	17.6	-75.3	110
1988	17.9	-76.9	110
1988	18.2	-78.5	110
1988	18.5	-79.7	115
1988	18.8	-81.1	125
1988	19.4	-82.5	140
1988	19.7	-83.8	160
1988	19.9	-85.3	155
1988	20.4	-86.5	145
1988	20.9	-87.8	130
1988	21.3	-89.5	100
1988	21.6	-90.7	90
1988	21.9	-91.7	85
1988	22.1	-92.8	90
1988	22.5	-93.8	100
1988	22.9	-94.8	110
1988	23.7	-95.9	115
1988	23.9	-97	115
1988	24.4	-98.2	80
1988	12.1	-38.8	70
1988	12.4	-39.9	75
1988	12.7	-40.6	80
1988	13	-41.5	90
1988	13.2	-42.3	95
1988	13.5	-43.1	100
1988	13.9	-44	110
1988	14.1	-44.9	115
1988	14.7	-45.5	120
1988	15.3	-46.1	125
1988	15.9	-46.9	120
1988	16.6	-47.5	120
1988	17.4	-48	115
1988	18.1	-48.5	110
1988	18.7	-48.9	100
1988	19.4	-49	100
1988	20	-49.1	95
1988	20.9	-49.3	90
1988	22.2	-49.5	85
1988	23.4	-49.7	85
1988	24.5	-49.9	80
1988	25.8	-50.3	80
1988	27.1	-51.1	75
1988	28.2	-51.9	75
1988	29.8	-52	75
1988	30.9	-51.9	75
1988	31.9	-51.5	75
1988	32.8	-51	80
1988	33.5	-50.3	80
1988	34.7	-49.5	85
1988	36.1	-48.5	90
1988	38	-46.5	90
1988	40.2	-44.4	85
1988	42.9	-42	75
1988	11.7	-75	70
1988	11.5	-75.8	75
1988	11.3	-76.5	80
1988	11.2	-77.2	90
1988	11.3	-77.8	95
1988	11.4	-78.3	105
1988	11.3	-78.9	110
1988	11.3	-79.3	105
1988	11.1	-79.8	85
1988	11.1	-79.5	70
1988	11.3	-79.9	70
1988	11.5	-80.3	75
1988	11.5	-80.7	90
1988	11.6	-81.2	100
1988	11.8	-81.8	110
1988	11.9	-82.5	120
1988	11.9	-83.2	125
1988	11.9	-83.9	120
1988	12	-85	70
1989	28.7	-93.5	70
1989	29.5	-94.3	70
1989	17.9	-59.5	70
1989	18.5	-60.7	70
1989	18.9	-61.7	70
1989	19.3	-62.7	75
1989	19.7	-63.4	75
1989	20.1	-63.8	75
1989	20.4	-63.9	75
1989	20.9	-63.9	75
1989	21.6	-63.8	75
1989	22.5	-63.8	75
1989	23.5	-63.8	75
1989	24.7	-63.9	75
1989	26	-64	75
1989	27.6	-64.3	75
1989	29.2	-64.6	80
1989	30.8	-65	80
1989	32.4	-65.1	85
1989	34	-64.9	90
1989	35.6	-64.5	90
1989	37.5	-64	85
1989	39.4	-63.4	80
1989	41.7	-62.1	75
1989	29.7	-45.2	70
1989	30.3	-45.9	70
1989	30.9	-46.3	75
1989	31.5	-46.2	80
1989	32	-46	80
1989	32.6	-45.6	85
1989	33.3	-45.2	85
1989	34.1	-44.5	90
1989	35.1	-43.6	90
1989	36.3	-42.4	90
1989	37.6	-41.1	90
1989	39	-39.7	90
1989	40.6	-38.3	85
1989	42.3	-37.2	80
1989	44.4	-36.2	75
1989	47	-35.1	70
1989	36.3	-48.6	70
1989	36.7	-48.3	75
1989	36.9	-48.2	75
1989	37.2	-48.1	75
1989	37.4	-48	70
1989	37.6	-47.9	70
1989	13.4	-38.6	75
1989	13.9	-40.3	80
1989	14.4	-42	85
1989	14.8	-43.8	90
1989	15.2	-45.5	95
1989	15.6	-47.2	100
1989	16.1	-48.8	105
1989	16.5	-50.3	105
1989	17	-51.5	105
1989	17.4	-52.7	110
1989	18	-53.8	115
1989	18.6	-54.8	120
1989	19.3	-55.7	125
1989	19.9	-56.5	125
1989	20.6	-57.2	125
1989	21.4	-57.8	125
1989	22.2	-58.3	125
1989	23.1	-58.8	120
1989	24	-59.3	120
1989	25.1	-59.8	120
1989	26.4	-60	120
1989	27.7	-60	105
1989	29	-59.9	95
1989	30.5	-59.8	95
1989	32.1	-59.6	95
1989	33.7	-59.6	90
1989	35.1	-59.6	85
1989	36.4	-59.7	80
1989	37.2	-59.8	75
1989	38	-59.9	70
1989	12.9	-44.9	70
1989	13	-46.3	80
1989	13.2	-47.8	85
1989	13.6	-49.1	90
1989	13.8	-50.5	100
1989	14	-51.9	110
1989	14.2	-53.3	125
1989	14.6	-54.6	140
1989	14.8	-56.1	135
1989	15.1	-57.3	130
1989	15.4	-58.4	120
1989	15.8	-59.4	120
1989	16.1	-60.4	120
1989	16.4	-61.5	120
1989	16.6	-62.5	125
1989	16.9	-63.5	125
1989	17.2	-64.1	130
1989	17.7	-64.8	120
1989	18.2	-65.5	110
1989	19.1	-66.4	105
1989	19.7	-66.8	100
1989	20.7	-67.3	90
1989	21.6	-68	90
1989	22.6	-68.6	90
1989	23.5	-69.3	90
1989	24.4	-70.1	90
1989	25.2	-71	95
1989	26.3	-72.2	95
1989	27.2	-73.4	100
1989	28	-74.9	100
1989	29	-76.1	110
1989	30.2	-77.5	120
1989	31.7	-78.8	120
1989	33.5	-80.3	85
1989	29.1	-95	75
1990	36.6	-67	70
1990	44.2	-60.5	70
1990	20.8	-95.8	75
1990	20.9	-96.8	85
1990	15	-56.4	70
1990	15.3	-57	75
1990	15.9	-57.7	85
1990	16.6	-58	90
1990	17.3	-58.2	95
1990	18.1	-58.2	95
1990	19	-58.1	90
1990	20	-58	85
1990	21.1	-58	80
1990	22.2	-57.8	75
1990	22.9	-57.8	70
1990	23.7	-57.8	75
1990	24.4	-57.8	75
1990	25.2	-57.8	80
1990	26	-57.8	85
1990	27	-57.8	90
1990	27.8	-57.8	95
1990	28.9	-57.7	100
1990	30.3	-57.5	105
1990	31.7	-57.2	100
1990	33	-56.5	100
1990	34.4	-55.6	95
1990	35.6	-54.5	90
1990	36.8	-53.2	85
1990	38	-52	80
1990	39.4	-50.9	75
1990	40.7	-49.8	70
1990	17.2	-37.3	75
1990	18.5	-37.6	85
1990	19.9	-37.9	80
1990	21.1	-38.2	75
1990	22.2	-38.7	70
1990	31.2	-47.4	75
1990	31.9	-48	80
1990	32.6	-48.7	80
1990	33.1	-49.5	75
1990	33.4	-50.1	75
1990	33.6	-50.4	70
1990	32.1	-39.3	70
1990	34.1	-38.4	75
1990	36.5	-38.5	70
1990	38.9	-40	70
1990	17.2	-61.2	70
1990	17.4	-61.4	70
1990	23.4	-63.6	70
1990	24.1	-63.8	75
1990	25	-64.2	75
1990	26.1	-64.9	70
1990	27.9	-66.3	70
1990	28.5	-66.9	75
1990	28.9	-66.5	70
1991	29.7	-77	70
1991	30.5	-76.9	75
1991	31.5	-76.6	80
1991	33	-76.1	85
1991	34.6	-75.3	95
1991	36.5	-74.5	100
1991	38.9	-73	95
1991	41.4	-71.4	85
1991	26.2	-58.8	75
1991	26.4	-59.7	95
1991	26.6	-60.3	105
1991	26.8	-61	110
1991	27	-61.5	115
1991	27.2	-61.7	115
1991	27.7	-62.4	100
1991	28.4	-62.8	90
1991	29.2	-63.1	85
1991	30	-63.3	85
1991	31	-63.2	80
1991	31.9	-62.5	80
1991	32.9	-61.4	75
1991	33.8	-60.5	75
1991	34.2	-59	75
1991	34.3	-57.4	70
1991	31.8	-66.8	70
1991	31.6	-65.3	75
1991	31.5	-63.2	85
1991	31.5	-61.8	90
1991	32.5	-59	75
1992	25.8	-68.3	80
1992	25.7	-69.7	95
1992	25.6	-71.1	110
1992	25.5	-72.5	130
1992	25.4	-74.2	145
1992	25.4	-75.8	150
1992	25.4	-76.6	140
1992	25.4	-77.5	125
1992	25.4	-77.8	130
1992	25.4	-79.3	130
1992	25.5	-80.2	145
1992	25.5	-80.3	145
1992	25.6	-81.2	115
1992	25.8	-83.1	115
1992	26.2	-85	115
1992	26.6	-86.7	115
1992	27.2	-88.2	120
1992	27.8	-89.6	125
1992	28.5	-90.5	125
1992	29.2	-91.3	120
1992	29.6	-91.5	100
1992	30.1	-91.7	80
1992	34.2	-57.8	75
1992	34.4	-57.4	80
1992	34.7	-57.1	85
1992	35.2	-56.8	90
1992	35.6	-56.6	90
1992	36.1	-56.2	85
1992	36.5	-56	85
1992	36.8	-55.5	85
1992	37	-54.6	90
1992	37.2	-53.8	90
1992	37.3	-53	90
1992	37.5	-52.3	95
1992	37.7	-51.5	95
1992	37.7	-51.2	95
1992	37.8	-51	90
1992	37.8	-50.9	90
1992	37.7	-50.7	90
1992	37.6	-50.7	85
1992	37.6	-50.8	85
1992	37.5	-51	80
1992	37.5	-51.1	75
1992	37.5	-51.2	70
1992	35.2	-34.6	75
1992	35.6	-34.6	85
1992	35.8	-34.5	90
1992	36	-34.3	90
1992	36.1	-34.1	95
1992	36.1	-33.8	95
1992	36	-33.6	90
1992	35.9	-33.4	85
1992	35.9	-33.2	75
1992	35.9	-32.8	70
1992	29.6	-59.9	70
1992	30.6	-58.8	75
1992	32.1	-57.4	75
1992	33.8	-56.2	70
1993	26.6	-65.2	75
1993	27	-66.1	75
1993	27.4	-66.9	75
1993	28	-67.6	75
1993	28.6	-68.2	70
1993	29.3	-68.8	70
1993	30	-69.2	70
1993	30.6	-69.7	70
1993	31.2	-70.2	70
1993	31.5	-70.8	70
1993	31.8	-71.4	75
1993	32	-72.2	75
1993	32.4	-73	80
1993	32.9	-73.8	85
1993	33.6	-74.7	95
1993	34.5	-75.2	100
1993	35.2	-75.1	100
1993	35.6	-74.9	100
1993	36.6	-74.4	100
1993	37.5	-72.7	95
1993	38.2	-70.7	90
1993	39	-68.5	90
1993	39.2	-66	90
1993	39.2	-63.6	90
1993	39	-61.4	85
1993	38.6	-59.6	80
1993	38.1	-58.3	75
1993	37.5	-57.7	70
1993	48	-7.5	70
1993	48	-6	70
1993	48	-5	70
1993	21.2	-95.9	80
1993	21.3	-97	85
1993	21.2	-97.5	85
1994	17	-50.6	70
1994	18	-51.9	70
1994	19	-53.2	70
1994	20.1	-54.4	70
1994	30	-55.7	70
1994	30.6	-56.2	75
1994	31.3	-56.7	75
1994	32	-56.9	75
1994	32.6	-57	75
1994	33.7	-56	70
1994	34.4	-54.8	80
1994	35.4	-53.1	90
1994	37	-49.9	95
1994	39.2	-45.5	95
1994	41.8	-40.7	85
1994	44.2	-36.2	75
1994	33.1	-74.2	75
1994	33.5	-74.7	70
1994	33.7	-75.7	70
1995	23.6	-74.9	70
1995	24.3	-75.7	75
1995	25.5	-76.3	75
1995	26.3	-77.7	75
1995	26.9	-79	75
1995	27.7	-80.4	75
1995	27.7	-80.3	75
1995	29.3	-85.7	70
1995	29.8	-86.6	80
1995	30	-86.8	85
1995	30.3	-87.2	75
1995	19.6	-53.9	70
1995	20.4	-55.4	80
1995	21.3	-56.5	90
1995	22.1	-57.8	100
1995	22.9	-59	110
1995	23.6	-60.2	115
1995	24.3	-61	120
1995	25.1	-61.6	115
1995	25.9	-61.9	105
1995	26.6	-62.3	100
1995	27.4	-62.3	95
1995	28.2	-62.5	90
1995	29	-62.9	80
1995	29.9	-63.4	80
1995	30.7	-64.1	75
1995	31.3	-65.1	75
1995	31.9	-66.2	75
1995	32.5	-67.4	70
1995	33.1	-68.8	70
1995	33.5	-70.1	70
1995	34	-71.3	70
1995	34.6	-72.4	70
1995	34.8	-72.7	70
1995	36.9	-68.9	70
1995	36.6	-68.1	70
1995	36.1	-67.8	70
1995	35.7	-67.5	70
1995	35.4	-67.4	70
1995	15	-39.2	70
1995	15.1	-40.3	75
1995	15.2	-41	80
1995	15.3	-41.9	85
1995	15.4	-42.6	90
1995	15.7	-43.2	95
1995	16.1	-43.8	90
1995	16.7	-44.4	90
1995	17.6	-45.1	90
1995	18.5	-45.9	90
1995	19.4	-46.6	90
1995	20	-47.2	90
1995	20.6	-47.6	85
1995	21.4	-48	80
1995	22.2	-48.2	80
1995	22.9	-48	75
1995	24.1	-48.2	70
1995	25.4	-48.4	70
1995	29.5	-49.4	70
1995	30	-49.2	75
1995	30.6	-48.9	75
1995	31.3	-48.3	80
1995	32.8	-47.1	80
1995	34	-45.7	80
1995	35.2	-44	80
1995	36	-41.9	80
1995	37.1	-40	80
1995	38.3	-39	70
1995	15	-53.4	75
1995	15.2	-53.8	70
1995	15	-54.3	70
1995	21.3	-62.5	70
1995	22	-62.5	80
1995	22.6	-62.5	75
1995	23.1	-62.3	70
1995	23.6	-62.1	70
1995	23.8	-61.8	70
1995	24	-61.4	75
1995	24.2	-60.8	75
1995	24.5	-60.1	75
1995	24.7	-59.6	75
1995	24.9	-59.1	75
1995	25	-58.9	85
1995	25.2	-58.8	90
1995	25.5	-58.8	95
1995	25.6	-59	90
1995	25.7	-59.7	85
1995	26	-60.2	85
1995	26.6	-60.2	85
1995	27.8	-59.9	80
1995	29.1	-59.7	75
1995	31.3	-59	75
1995	34.2	-58.6	75
1995	36.9	-57.5	75
1995	39.2	-55.5	70
1995	14	-37.9	70
1995	14.3	-38.8	80
1995	14.6	-39.7	85
1995	15	-40.7	95
1995	15.4	-41.7	100
1995	15.8	-42.6	105
1995	16.2	-43.6	115
1995	16.5	-44.7	115
1995	16.8	-45.8	115
1995	17	-46.9	115
1995	17.2	-48	115
1995	17.3	-49.2	115
1995	17.3	-50.5	115
1995	17.4	-51.8	120
1995	17.3	-53.1	120
1995	17.3	-54.3	120
1995	17.1	-55.6	120
1995	17	-56.8	120
1995	17	-58	120
1995	17	-59.1	120
1995	17.1	-60.1	120
1995	17.3	-61	120
1995	17.5	-61.7	115
1995	18	-62.4	115
1995	18.4	-63	115
1995	18.9	-63.6	115
1995	19.4	-64.2	115
1995	20.1	-64.9	115
1995	20.7	-65.4	115
1995	21.3	-66	115
1995	22	-66.6	110
1995	22.8	-67.2	110
1995	24.3	-68	110
1995	25.8	-68.8	110
1995	26.4	-69.3	105
1995	26.5	-69.5	100
1995	27.1	-69.8	95
1995	29.1	-69.5	90
1995	31	-69.1	85
1995	32.7	-68.6	85
1995	34.5	-67.2	85
1995	36.5	-65.4	85
1995	38.4	-63.7	80
1995	40.9	-60.9	80
1995	43.9	-57.7	80
1995	47.1	-54.2	80
1995	51.5	-48.5	70
1995	13.5	-58.8	70
1995	14.2	-59.8	70
1995	15	-60.8	70
1995	15.5	-61.3	70
1995	15.8	-61.7	75
1995	16.5	-62.8	80
1995	16.8	-63.5	80
1995	17.4	-64.2	85
1995	17.9	-64.7	90
1995	18.5	-65.2	95
1995	19	-65.8	95
1995	19.7	-66.4	100
1995	20.4	-67	100
1995	20.7	-67.1	100
1995	21.2	-67.5	95
1995	22	-68.2	80
1995	22.9	-68.8	80
1995	24	-69.1	85
1995	25	-69.4	85
1995	26.1	-69.5	85
1995	27.2	-69.3	80
1995	28.4	-69	80
1995	29.6	-68.6	75
1995	31	-68.2	75
1995	32.6	-67.7	80
1995	34.2	-66.8	80
1995	35.8	-66.1	75
1995	37.3	-65.2	70
1995	38.3	-64.3	70
1995	21.7	-92.2	70
1995	22.2	-92	75
1995	22.8	-91.6	80
1995	23.5	-91	85
1995	24.5	-90.1	100
1995	25.9	-89.4	110
1995	26.6	-88.8	130
1995	27.3	-88.5	130
1995	29	-87.7	110
1995	30.3	-87.1	100
1995	31	-86.8	80
1995	19.2	-84.3	70
1995	19.4	-85	80
1995	19.9	-86	95
1995	20	-86.7	100
1995	20	-87	100
1995	20	-87.6	100
1995	20	-88.1	90
1995	19.9	-89.1	75
1995	19.7	-90	70
1995	22.3	-93.3	70
1995	21.8	-92.9	70
1995	21.4	-92.4	75
1995	21	-91.9	75
1995	20.6	-91.6	75
1995	20.4	-91.5	75
1995	20.3	-91.7	70
1995	31.2	-55.3	70
1995	31.8	-54.8	70
1995	32.6	-54.2	70
1995	33.1	-53.4	70
1995	33.8	-51.8	75
1995	34.6	-50.1	75
1995	35.4	-48.3	75
1995	36.2	-45.8	75
1995	37.1	-43.2	75
1995	37.8	-40.4	70
1996	16.5	-58.4	70
1996	17	-60.1	75
1996	17.5	-61.8	75
1996	18	-63.5	70
1996	18.6	-64.9	75
1996	19.4	-66.1	80
1996	20.3	-67.7	100
1996	21.4	-69.4	100
1996	22.5	-71.1	90
1996	23.6	-72.6	85
1996	24.5	-74	80
1996	25.4	-75.3	80
1996	26.4	-75.8	80
1996	27.5	-76.4	75
1996	28.3	-76.8	75
1996	29.2	-77.5	75
1996	30	-78	70
1996	30.7	-78.3	70
1996	31.2	-78.6	70
1996	32.2	-78.4	85
1996	33.6	-78.1	90
1996	34.3	-77.8	90
1996	11.6	-79.5	70
1996	12	-82.6	70
1996	12.2	-83.9	75
1996	12.3	-84.2	70
1996	21.6	-97.7	70
1996	14.1	-41.1	70
1996	14.1	-42.4	75
1996	14.4	-43.6	90
1996	14.6	-44.7	100
1996	15	-45.8	120
1996	15.4	-47	125
1996	15.9	-48.3	125
1996	16.5	-49.6	125
1996	17	-50.9	125
1996	17.5	-52	125
1996	17.9	-53.2	125
1996	18.4	-54.5	125
1996	18.9	-55.6	125
1996	19.5	-56.9	120
1996	20	-58.1	115
1996	20.4	-59.3	115
1996	20.9	-60.4	125
1996	21.3	-61.7	115
1996	21.9	-63.2	110
1996	22.3	-64.6	110
1996	22.9	-65.9	110
1996	23.4	-67.1	110
1996	24	-68.1	115
1996	24.7	-69	120
1996	25.5	-69.5	120
1996	26.4	-69.9	120
1996	27.4	-70.2	120
1996	28.5	-70.5	120
1996	29.5	-70.5	110
1996	30.4	-70.6	105
1996	31.6	-70.3	105
1996	32.7	-70.1	100
1996	34	-70.1	100
1996	35.2	-70.1	100
1996	36.5	-70.2	95
1996	37.5	-70	85
1996	38.7	-69.5	80
1996	39.8	-69.4	70
1996	40.5	-68.3	70
1996	22.2	-63.2	70
1996	22.5	-63.9	75
1996	22.9	-64.7	75
1996	23.3	-65.7	75
1996	23.6	-66.7	75
1996	23.9	-67.9	75
1996	24.2	-69	75
1996	24.4	-70.1	80
1996	24.7	-71.2	80
1996	25.2	-72.2	85
1996	25.7	-73.1	95
1996	26.4	-73.9	100
1996	27	-74.7	105
1996	27.7	-75.5	105
1996	28.6	-76.1	105
1996	29.8	-76.7	105
1996	31	-77.2	100
1996	32.3	-77.8	100
1996	33.7	-78	100
1996	33.9	-78	100
1996	16.1	-64.5	70
1996	16.3	-65	70
1996	16.6	-65.6	70
1996	17.1	-66.1	70
1996	18	-66.9	70
1996	19.5	-68.9	70
1996	20.1	-69.5	75
1996	20.9	-70.1	90
1996	21.6	-70.6	95
1996	22.3	-71.1	100
1996	23	-71.4	105
1996	23.9	-71.8	115
1996	24.7	-71.8	115
1996	25.9	-71.5	120
1996	27.2	-71.4	115
1996	29	-70.9	100
1996	31	-70.3	100
1996	33.3	-69.5	90
1996	35.9	-68.4	90
1996	38.5	-67.1	85
1996	42	-65.2	75
1996	44.3	-63.3	70
1996	44.8	-62.5	70
1996	11.7	-34.2	70
1996	12.4	-35.8	70
1996	12.8	-37.1	75
1996	13.1	-38.6	80
1996	13.7	-39.8	85
1996	14.1	-41.1	90
1996	14.9	-42.2	95
1996	15.8	-42.9	100
1996	16.7	-43.1	100
1996	17.8	-43.2	95
1996	19	-43.2	90
1996	20	-42.9	85
1996	20.8	-42.2	75
1996	21.8	-41.3	70
1996	20.5	-83.1	70
1996	21.3	-82.8	70
1996	21.8	-82.2	75
1996	22.3	-82	85
1996	22.4	-81.5	85
1996	22.5	-80	80
1996	23	-78.2	85
1996	23.5	-76.2	90
1996	24.4	-74	100
1996	25.5	-71.5	90
1996	26.9	-69	80
1996	28.3	-67	80
1996	29.6	-65	85
1996	30.7	-62.9	75
1996	31.9	-60.8	75
1996	33	-59.1	70
1996	33.3	-53.2	70
1996	33.7	-52.8	70
1996	34	-52.5	70
1996	34	-51.9	70
1996	34.1	-51.2	75
1996	34.3	-49.9	80
1996	35	-47.8	80
1996	35.8	-45.4	85
1996	37.2	-43.3	80
1996	38.1	-41	75
1996	39.2	-38.8	70
1997	29.5	-89.4	70
1997	29.7	-89	70
1997	29.8	-88.4	70
1997	30.3	-88	70
1997	18.1	-60	70
1997	18.6	-60.9	70
1997	19	-61.7	75
1997	19.4	-62.4	75
1997	19.7	-62.8	75
1997	20.2	-63.1	75
1997	20.6	-63.2	90
1997	21.2	-63.2	95
1997	21.8	-63.2	100
1997	22.5	-62.9	105
1997	23.2	-62.5	110
1997	24.1	-62	110
1997	25.2	-61.4	110
1997	26.5	-60.8	110
1997	27.9	-60.2	110
1997	29.3	-59.6	105
1997	30.8	-58.9	100
1997	32.2	-58.3	95
1997	33.6	-57.5	90
1997	34.8	-56.4	80
1997	35.7	-55.1	75
1997	36.4	-53.6	70
1998	21.8	-68.7	70
1998	22.3	-69.8	75
1998	23	-70.5	85
1998	23.4	-71	90
1998	23.8	-71.3	95
1998	24.1	-71.5	100
1998	24.4	-71.7	100
1998	24.8	-71.8	100
1998	25.2	-72.1	100
1998	25.6	-72.4	100
1998	26.1	-72.8	100
1998	26.9	-73.2	100
1998	27.8	-73.8	100
1998	28.8	-74.7	100
1998	29.8	-75.6	100
1998	30.8	-76.4	100
1998	31.7	-77.3	100
1998	32.7	-77.8	100
1998	33.4	-77.8	100
1998	34	-77.7	95
1998	34.5	-77.5	85
1998	34.9	-77.1	75
1998	36.2	-75.1	75
1998	16.9	-45.3	75
1998	17.6	-47.3	80
1998	18.4	-49.1	90
1998	19.1	-51.1	85
1998	19.7	-52.8	80
1998	20.1	-54.9	80
1998	20.6	-56.7	85
1998	21.2	-58.5	90
1998	21.8	-60.1	85
1998	22.4	-61.7	80
1998	22.7	-63.2	80
1998	23	-64.4	80
1998	23.4	-65.7	80
1998	23.9	-66.9	75
1998	24.3	-68.2	70
1998	24.8	-69.4	70
1998	25.4	-70.5	70
1998	27.9	-74.1	70
1998	28.4	-74.3	75
1998	29.2	-74.1	90
1998	30	-73.7	85
1998	30.9	-73.3	85
1998	31.7	-72.7	85
1998	32.2	-72	85
1998	32.9	-70.7	90
1998	33.7	-69.1	80
1998	34.6	-67.6	75
1998	36	-65.4	70
1998	37.9	-63.1	70
1998	39.9	-60.1	70
